Gene	YF2_OO_sc.1	YF2_OO_sc.2	YF2_OO_sc.3	YF2_OO_sc.4	YF2_OO_sc.5	YF2_OO_sc.6	YF2_OO_sc.7	YF2_OO_sc.8	YF2_OO_sc.9
PTPRK	78	1	0	71	1	201	0	0	0
PTPRM	3	0	0	24	0	28	0	0	0
PTPRN	0	0	0	0	0	0	0	0	0
PTPRN2	2	0	0	66	0	5	0	0	0
PTPRO	0	0	0	7	0	0	0	0	0
PTPRQ	0	0	0	0	0	0	0	0	0
PTPRR	0	0	0	10	0	2	0	0	0
PTPRS	0	0	0	5	0	0	0	0	0
PTPRT	24	0	0	22	0	13	0	0	0
PTPRU	0	0	0	0	0	0	0	0	0
PTPRZ1	0	0	0	1	0	0	0	0	0
PTRH1	1	0	0	23	0	10	0	0	0
PTRH2	6	0	0	72	0	60	0	0	0
PTRHD1	10	0	1	146	2	68	0	0	0
PTS	5	0	0	134	0	83	0	0	0
PTTG1	933	2	0	1436	3	821	0	0	0
PTTG1IP	58	0	0	74	0	44	0	0	0
PTTG2	0	0	0	0	0	0	0	0	0
PTX3	0	0	0	0	0	0	0	0	0
PTX4	0	0	0	0	0	0	0	0	0
PUF60	0	0	0	19	1	31	0	0	0
PUM1	1	0	0	9	0	20	0	0	0
PUM2	2	1	0	11	0	17	0	0	0
PUM3	73	0	0	160	1	84	0	0	0
PURA	5	0	0	1	0	1	0	3	0
PURB	0	0	0	0	0	0	0	0	0
PURG	0	0	0	0	0	0	0	0	0
PUS1	0	0	0	0	0	1	0	0	0
PUS10	1	0	1	2	0	9	0	0	0
PUS3	3	0	0	8	0	2	0	0	0
PUS7	6	0	0	15	0	8	0	0	0
PUS7L	8	0	0	7	0	2	0	0	0
PUSL1	0	0	0	0	0	0	0	0	0
PVALB	0	0	0	0	0	0	0	0	0
PVALEF	0	0	0	0	0	0	0	0	0
PVR	0	0	0	0	0	0	0	0	0
PVRIG	0	0	0	0	0	0	0	0	0
PVRL4	0	0	0	0	0	0	0	0	0
PWP1	236	0	2	328	6	398	0	1	0
PWWP2A	1	0	0	4	0	3	0	0	0
PWWP2B	0	0	0	0	0	0	0	0	0
PXDC1	0	1	0	2	0	0	0	0	0
PXDN	5	0	0	0	0	3	0	0	0
PXDNL	0	0	0	0	0	0	0	0	0
PXK	8	0	0	37	0	19	0	0	0
PXMP2	0	0	0	0	0	4	0	0	0
PXN	0	0	0	4	0	3	0	0	0
PXT1	0	0	0	0	0	0	0	0	0
PXYLP1	29	0	0	17	0	35	0	0	0
PYCARD	0	0	0	0	0	0	0	0	0
PYCR1	0	0	0	0	0	0	0	0	0
PYCR2	2	0	0	25	0	5	0	0	0
PYCR3	0	0	0	0	0	0	0	0	0
PYDC1	0	0	0	0	0	0	0	0	0
PYDC2	0	0	0	0	0	0	0	0	0
PYGB	0	0	0	10	0	1	0	0	0
PYGL	0	0	0	4	0	0	0	0	0
PYGM	0	0	0	54	1	39	0	0	0
PYGO1	0	0	0	2	0	1	0	0	0
PYGO2	0	0	0	6	0	6	0	0	0
PYHIN1	0	0	0	0	0	0	0	0	0
PYM1	1	0	0	10	0	5	0	0	0
PYROXD1	0	0	0	7	0	0	0	0	0
PYROXD2	0	0	0	0	0	0	0	0	0
PYURF	2	0	0	17	0	13	0	0	0
PYY	0	0	0	0	0	0	0	0	0
PZP	0	0	0	0	0	0	0	0	0
QARS	4	0	0	13	0	10	0	0	0
QDPR	1	0	0	81	0	18	0	0	0
QPCT	0	0	0	0	0	0	0	0	0
QPCTL	0	0	0	0	0	0	0	0	0
QRFPR	0	0	0	0	0	0	0	0	0
QRICH1	0	0	0	7	0	11	0	0	0
QRICH2	0	0	0	0	0	0	0	0	0
QRSL1	3	0	0	30	0	17	0	0	0
QSER1	0	0	0	5	0	12	0	0	0
QSOX1	0	0	0	3	0	5	0	0	0
QSOX2	2	0	0	0	0	1	0	0	0
QTRT1	0	0	0	0	0	0	0	0	0
QTRT2	5	0	0	25	0	5	0	0	0
R3HCC1	0	0	0	6	0	0	0	0	0
R3HCC1L	0	0	0	7	0	15	0	0	0
R3HDM1	15	0	1	72	0	27	0	0	0
R3HDM2	60	0	0	256	0	83	0	0	0
R3HDM4	0	0	0	1	0	0	0	0	0
R3HDML	0	0	0	0	0	0	0	0	0
RAB10	22	0	0	77	0	62	0	0	0
RAB11A	52	0	1	835	1	279	0	1	0
RAB11B	0	0	0	14	0	2	0	0	0
RAB11FIP1	0	0	0	2	0	1	0	0	0
RAB11FIP2	0	0	1	21	0	6	0	0	0
RAB11FIP3	0	0	0	0	0	0	0	0	0
RAB11FIP4	1	0	0	30	0	23	0	0	0
RAB11FIP5	0	0	0	5	0	10	0	0	0
RAB12	4	0	0	77	0	26	0	0	0
RAB13	5	0	0	0	0	3	0	0	0
RAB14	24	0	0	167	1	76	0	1	0
RAB15	7	0	0	18	0	0	0	0	0
RAB17	0	0	0	0	0	0	0	0	0
RAB18	30	0	0	82	0	52	0	1	0
RAB19	0	0	0	0	0	0	0	0	0
RAB1B	0	0	0	0	0	0	0	0	0
RAB20	4	0	0	17	0	9	0	0	0
RAB21	22	0	0	18	0	32	0	0	0
RAB22A	0	0	0	0	0	0	0	0	0
RAB23	7	0	0	17	0	17	0	0	0
RAB24	0	0	0	4	0	0	0	0	0
RAB25	0	0	0	14	0	2	0	0	0
RAB26	0	0	0	0	0	0	0	0	0
RAB27A	40	0	0	43	1	112	0	0	1
RAB27B	4	0	0	37	0	23	0	0	0
RAB28	31	0	0	20	0	13	0	0	0
RAB29	12	0	0	67	0	52	0	0	0
RAB2A	21	0	0	117	0	60	0	0	0
RAB2B	0	0	0	2	0	5	0	0	0
RAB30	0	0	0	0	0	0	0	0	0
RAB31	1	0	0	7	0	4	0	0	0
RAB32	0	0	0	0	0	8	0	0	0
RAB33A	0	0	0	40	1	4	0	1	0
RAB33B	3	0	0	8	0	7	0	0	0
RAB34	0	0	0	0	0	0	0	0	0
RAB35	0	0	0	1	0	3	0	0	0
RAB36	0	0	0	0	0	0	0	0	1
RAB37	0	0	0	0	0	0	0	0	0
RAB38	0	0	0	3	0	0	0	0	0
RAB39A	0	0	0	0	0	0	0	0	0
RAB39B	0	0	0	0	0	0	0	0	0
RAB3A	0	0	0	1	0	2	0	0	0
RAB3B	1	0	0	119	0	33	0	0	0
RAB3C	0	0	0	7	0	3	0	0	0
RAB3D	0	0	0	3	0	3	0	0	0
RAB3GAP1	5	0	0	29	0	15	0	0	1
RAB3GAP2	0	0	0	11	0	11	0	0	0
RAB3IL1	0	0	0	0	0	0	0	0	0
RAB3IP	1	0	0	16	0	20	0	0	0
RAB40A	0	0	0	0	0	1	0	0	0
RAB40AL	0	0	0	0	0	1	0	0	0
RAB40B	3	0	0	10	0	32	0	0	0
RAB40C	0	0	0	0	0	10	0	0	0
RAB41	2	0	0	0	0	0	0	0	0
RAB43	1	0	0	4	0	1	0	0	0
RAB44	0	0	0	0	0	0	0	0	0
RAB4A	18	0	1	96	1	53	0	3	0
RAB5A	8	0	1	12	0	13	0	0	0
RAB5B	1	0	0	5	0	2	0	0	0
RAB5C	0	0	0	7	0	6	0	0	0
RAB6B	2	0	0	27	0	7	0	0	0
RAB7A	25	0	0	60	0	40	0	0	0
RAB8A	8	0	1	58	0	20	0	0	0
RAB8B	12	0	0	31	0	35	0	0	0
RAB9A	0	0	0	0	0	1	0	0	0
RAB9B	0	0	0	0	0	0	0	0	0
RABEP1	25	0	0	162	0	65	0	0	0
RABEP2	0	0	0	12	0	4	0	0	0
RABEPK	0	0	0	1	0	0	0	0	0
RABGAP1	24	0	0	65	0	46	0	1	0
RABGAP1L	4	0	0	11	0	9	0	0	0
RABGGTA	0	0	0	3	0	0	0	0	0
RABGGTB	6	0	0	21	0	12	0	0	0
RABIF	8	0	2	234	1	142	0	0	0
RABL3	0	0	1	61	0	19	0	0	0
RABL6	0	0	0	1	0	0	0	0	0
RAC1	73	2	0	374	0	132	0	1	0
RAC2	0	0	0	38	0	13	0	0	0
RACGAP1	18	0	0	33	0	26	0	0	0
RACK1	10	0	0	139	0	23	0	0	0
RAD1	45	0	1	121	0	46	0	0	0
RAD17	7	0	0	68	0	28	0	0	0
RAD18	34	0	0	72	0	44	0	0	0
RAD21	51	0	1	64	0	83	0	0	0
RAD21L1	0	0	0	5	0	3	0	0	0
RAD23A	102	0	1	83	0	77	0	0	0
RAD23B	5	0	0	4	0	0	0	0	0
RAD50	45	0	0	139	3	100	0	1	0
RAD51	0	0	0	162	0	56	0	0	0
RAD51AP1	71	0	0	68	0	64	0	0	0
RAD51AP2	0	0	0	0	0	0	0	0	0
RAD51B	0	0	0	18	0	13	0	0	0
RAD51C	13	0	1	238	1	106	0	0	0
RAD51D	0	0	0	4	0	1	0	0	0
RAD52	1	0	0	5	0	5	0	0	0
RAD54L	0	0	0	13	0	6	0	0	0
RAD54L2	3	0	0	3	0	4	0	0	0
RAD9A	0	0	0	0	0	0	0	0	0
RAD9B	0	0	0	39	0	19	0	0	0
RADIL	0	0	0	0	0	0	0	0	0
RAE1	1	0	0	104	0	25	0	0	0
RAF1	0	0	0	0	0	0	0	0	0
RAG1	0	0	0	0	0	0	0	0	0
RAG2	0	0	0	0	0	0	0	0	0
RAI1	0	0	0	0	0	0	0	0	0
RAI14	0	0	1	6	0	0	0	0	0
RALA	62	0	0	177	0	89	0	0	0
RALB	4	0	2	70	0	37	0	0	0
RALGAPA1	8	0	0	1	0	6	0	0	4
RALGAPA2	0	0	0	14	0	2	0	0	0
RALGAPB	4	0	0	19	0	44	0	0	0
RALGDS	0	0	0	0	2	2	0	0	0
RALGPS1	0	0	0	32	0	14	0	0	0
RALGPS2	17	0	0	33	0	22	0	0	0
RALY	0	0	0	35	0	13	0	0	0
RALYL	4	0	0	0	0	0	0	0	0
RAMP1	0	0	0	70	0	5	0	0	0
RAMP2	0	0	0	0	0	0	0	0	0
RAMP3	0	0	0	0	0	0	0	0	0
RAN	69	1	4	1183	5	346	1	0	0
RANBP1	10	0	0	126	0	47	0	0	0
RANBP10	0	0	0	0	0	1	0	0	0
RANBP17	0	0	0	5	0	4	0	0	0
RANBP2	27	0	0	31	0	69	0	0	0
RANBP3	1	0	0	25	0	10	0	0	0
RANBP3L	0	0	0	0	0	0	0	0	0
RANBP9	3	0	0	5	0	11	0	0	0
RANGAP1	2	0	0	5	0	10	0	0	0
RAP1A	17	0	0	13	0	69	0	0	0
RAP1B	110	0	0	259	0	135	0	0	0
RAP1GAP	0	0	0	7	0	0	0	0	0
RAP1GAP2	0	0	0	0	0	0	0	0	0
RAP1GDS1	19	0	0	58	1	105	0	0	0
RAP2A	4	0	0	3	0	32	0	0	0
RAP2B	0	0	0	0	0	0	0	0	0
RAP2C	13	0	0	10	0	40	0	0	0
RAPGEF1	0	0	0	5	0	1	0	0	0
RAPGEF2	13	1	2	39	2	123	0	0	0
RAPGEF3	0	0	0	0	0	4	0	0	0
RAPGEF4	0	0	0	7	0	2	0	0	0
RAPGEF5	0	0	0	1	0	1	0	0	0
RAPGEFL1	9	1	6	2012	15	190	1	2	1
RAPH1	1	0	0	1	0	5	0	0	0
RAPSN	0	0	0	0	0	2	0	0	0
RARA	0	0	0	0	0	0	0	0	0
RARB	0	0	0	5	0	0	0	0	0
RARG	0	0	0	0	0	0	0	0	0
RARRES1	0	0	0	3	0	2	0	0	0
RARRES3	0	0	0	0	0	0	0	0	0
RARS	3	0	1	143	0	79	0	0	0
RARS2	25	0	0	217	0	115	0	0	0
RASA1	1	0	0	19	2	23	0	0	0
RASA2	0	0	0	3	0	16	0	1	0
RASA3	0	0	0	0	0	0	0	0	0
RASAL1	0	0	0	0	0	0	0	0	0
RASAL2	0	0	0	6	0	0	0	0	0
RASAL3	0	0	0	0	0	0	0	0	0
RASD1	0	0	0	0	0	0	0	0	0
RASD2	0	0	0	0	0	0	0	0	0
RASEF	10	0	0	14	0	14	0	0	0
RASGEF1A	1	0	0	4	0	3	0	0	0
RASGEF1B	0	0	0	0	1	1	0	0	0
RASGEF1C	0	0	0	0	0	0	0	0	0
RASGRF1	0	0	0	40	0	30	0	0	0
RASGRF2	5	0	0	154	0	63	0	0	0
RASGRP1	6	0	0	34	0	23	0	0	0
RASGRP2	0	0	0	9	0	9	0	0	0
RASGRP3	0	0	0	5	0	12	0	0	0
RASGRP4	0	0	0	5	0	1	0	0	0
RASIP1	0	0	0	14	0	12	0	0	0
RASL10A	0	0	0	38	0	5	0	0	0
RASL10B	0	0	0	0	0	0	0	0	0
RASL11A	0	0	0	7	0	0	0	0	0
RASL11B	0	0	0	0	0	0	0	0	0
RASL12	0	0	0	0	0	0	0	0	0
RASSF1	0	0	0	6	0	1	0	0	0
RASSF10	0	0	0	0	0	0	0	0	0
RASSF2	0	0	0	0	0	0	0	0	0
RASSF3	43	0	0	87	1	28	0	0	0
RASSF4	0	0	0	0	0	0	0	0	0
RASSF5	0	0	0	6	0	3	0	0	0
RASSF6	0	0	0	0	0	0	0	1	0
RASSF7	0	0	0	0	0	0	0	0	0
RASSF8	25	0	0	21	0	39	0	0	0
RASSF9	0	0	0	0	0	0	0	0	0
RAVER1	1	0	0	0	0	6	0	0	0
RAVER2	0	0	0	1	0	1	0	0	0
RAX	0	0	0	0	0	0	0	0	0
RAX2	0	0	0	0	0	0	0	0	0
RB1	0	0	0	0	0	1	0	1	0
RB1CC1	44	0	0	90	2	108	1	0	0
RBBP4	9	0	0	19	0	15	0	0	0
RBBP5	34	0	0	112	2	93	0	0	0
RBBP6	0	0	0	0	0	14	0	0	0
RBBP7	798	1	3	1213	3	584	0	0	0
RBBP8	10	0	0	47	0	21	0	0	0
RBBP8NL	0	0	0	0	0	0	0	0	0
RBBP9	0	0	0	0	0	2	0	0	0
RBCK1	0	0	0	0	0	0	0	0	0
RBFA	1	0	0	35	0	21	0	0	0
RBFOX1	1	0	0	27	0	3	0	0	0
RBFOX2	2	0	0	12	0	23	0	0	0
RBFOX3	0	0	0	0	0	0	0	0	0
RBKS	0	0	0	10	0	13	0	0	0
RBL1	0	0	0	4	0	4	0	0	0
RBL2	3	0	0	0	0	2	0	0	0
RBM10	0	0	0	1	0	0	0	0	0
RBM11	12	0	0	38	0	65	0	0	0
RBM12	1	0	0	14	0	30	0	0	0
RBM12B	0	0	0	0	0	1	0	0	0
RBM15	7	0	0	5	0	4	0	0	0
RBM15B	0	0	0	1	0	4	0	0	0
RBM17	118	1	0	270	3	133	1	0	0
RBM18	28	0	0	70	0	40	0	0	0
RBM19	2	0	0	3	0	5	0	0	0
RBM20	0	0	0	0	0	0	0	0	0
RBM22	47	0	2	125	0	56	0	0	0
RBM23	14	0	0	10	0	19	0	0	0
RBM24	0	0	0	0	0	0	0	0	0
RBM25	59	0	0	89	8	35	0	0	0
RBM26	90	0	1	191	1	208	0	0	0
RBM28	26	0	0	84	0	34	0	0	0
RBM3	0	0	0	5	0	12	0	0	0
RBM33	3	0	1	14	0	14	0	0	0
RBM34	48	0	0	182	0	71	0	0	0
RBM38	8	0	0	5	0	10	0	0	0
RBM39	1	0	0	23	0	16	0	0	0
RBM4	1	0	0	94	0	17	0	0	0
RBM41	26	0	1	28	0	36	0	0	0
RBM42	0	0	0	34	0	16	0	0	0
RBM43	0	0	0	0	0	0	0	0	0
RBM44	5	0	0	27	0	53	0	0	0
RBM45	4	0	0	18	0	5	0	1	0
RBM46	234	0	1	473	2	202	1	1	0
RBM47	0	0	0	14	0	5	0	0	0
RBM48	73	0	0	53	0	61	0	0	0
RBM4B	22	0	0	27	0	30	0	0	0
RBM5	5	0	0	38	0	19	0	0	0
RBM7	6	0	0	17	0	10	0	0	0
RBM8A	16	0	0	147	0	74	0	0	1
RBMS1	5	0	0	9	0	4	0	0	0
RBMS2	0	0	0	84	0	46	0	0	0
RBMS3	2	0	0	6	0	9	0	0	0
RBMX	4	0	0	46	2	25	0	0	0
RBMX2	1145	0	6	1442	15	666	0	2	0
RBMXL2	0	0	0	0	0	0	0	0	0
RBP1	0	0	0	0	0	1	0	0	0
RBP2	0	0	0	0	0	0	0	0	0
RBP4	0	0	0	0	0	0	0	0	0
RBP5	0	0	0	0	0	0	0	0	0
RBP7	0	0	0	12	2	4	0	0	0
RBPJ	19	0	0	33	1	30	0	0	0
RBPJL	0	0	0	0	0	0	0	0	0
RBPMS	0	0	0	21	0	17	0	0	0
RBPMS2	2	0	2	50	2	33	0	2	0
RBSN	4	0	0	4	0	18	0	0	0
RBX1	83	0	1	717	2	311	0	0	0
RC3H1	0	0	0	11	1	3	0	0	0
RC3H2	1	0	1	2	0	0	0	0	2
RCAN1	0	0	0	2	0	1	0	0	0
RCAN2	2	0	0	21	2	109	0	0	0
RCAN3	1	0	0	13	0	15	0	0	0
RCBTB1	2	0	0	14	0	18	0	0	0
RCBTB2	1	0	0	4	0	1	0	0	0
RCC1	0	0	0	2	0	1	0	0	0
RCC2	9	0	0	38	0	30	0	0	0
RCE1	1	0	0	5	0	2	0	0	0
RCHY1	15	0	0	43	0	33	0	0	0
RCL1	1	0	0	81	0	47	0	0	0
RCN1	0	0	0	0	0	1	0	0	0
RCN2	0	0	0	0	0	0	0	0	0
RCN3	0	0	0	0	0	0	0	0	0
RCOR1	19	0	0	41	0	57	0	0	0
RCOR2	0	0	0	0	0	0	0	0	0
RCOR3	6	0	1	16	0	15	0	0	0
RCSD1	0	0	0	0	0	0	0	0	0
RCVRN	1	0	0	4	0	0	0	0	0
RD3	0	0	0	0	0	0	0	0	0
RD3L	0	0	0	0	0	0	0	0	0
RDH10	5	0	0	6	0	6	0	0	0
RDH12	32	0	0	121	0	74	0	1	0
RDH13	0	0	0	30	0	11	0	0	0
RDH14	0	0	0	19	0	19	0	0	0
RDH5	2	0	0	115	0	34	0	1	0
RDH8	0	0	0	0	0	0	0	0	0
RDM1	4	0	0	45	0	18	0	0	0
RDX	50	0	0	126	0	72	1	0	0
REC114	1	0	0	48	0	21	0	0	0
REC8	0	0	0	0	0	0	0	0	0
RECK	0	0	0	0	0	0	0	0	0
RECQL	4	0	0	44	0	34	0	0	0
RECQL4	0	0	0	0	0	1	0	0	0
RECQL5	0	0	0	9	0	0	0	0	0
REELD1	0	0	0	0	0	0	0	0	0
REEP1	0	0	0	4	0	0	0	0	0
REEP2	0	0	0	10	0	6	0	0	0
REEP3	10	0	1	28	0	27	0	0	0
REEP4	0	0	0	5	0	8	0	0	0
REEP5	0	0	0	57	0	7	0	0	0
REEP6	0	0	0	0	0	0	0	0	0
REG1A	0	0	0	0	0	0	0	0	0
REG1B	0	0	0	0	0	0	0	0	0
REG3A	0	0	0	0	0	0	0	0	0
REG3G	0	0	0	0	0	0	0	0	0
REL	5	0	0	3	0	10	0	0	0
RELA	0	0	0	4	0	9	0	0	0
RELB	3	0	0	12	0	0	0	0	0
RELL1	0	0	0	0	0	2	0	0	0
RELL2	0	0	0	0	0	6	0	0	0
RELN	0	0	0	36	0	10	0	0	0
RELT	0	0	0	0	0	1	0	0	0
REM1	0	0	0	2	0	0	0	0	0
REM2	0	0	0	0	0	0	0	0	0
REN	0	0	0	0	0	0	0	0	0
RENBP	0	0	0	0	0	0	0	0	0
REPS1	0	0	0	11	0	1	0	0	0
REPS2	0	0	0	2	1	6	0	0	0
RER1	3	0	0	234	0	133	0	0	0
RERE	12	0	0	52	0	28	0	0	0
RERG	1	0	0	41	0	4	0	0	0
RERGL	2	0	0	8	0	2	0	0	0
RESP18	1	0	0	7	0	27	0	0	0
REST	21	0	1	19	0	47	0	0	0
RET	0	0	0	0	0	0	0	0	0
RETNLB	0	0	0	3	0	0	0	0	0
RETREG1	0	0	0	22	0	7	0	0	0
RETREG2	1	0	0	6	0	6	0	0	0
RETREG3	0	0	0	0	0	0	0	0	0
RETSAT	0	0	0	0	0	0	0	0	0
REV1	53	0	0	79	1	88	0	0	0
REV3L	14	0	0	15	0	22	0	0	0
REXO1	1	0	0	4	0	2	0	0	0
REXO2	176	0	1	654	1	210	1	3	1
REXO4	1	0	0	3	0	2	0	0	0
REXO5	0	0	0	0	0	1	0	0	0
RFC1	24	0	0	44	0	45	0	0	0
RFC2	0	0	0	31	0	20	0	0	0
RFC3	33	0	0	76	1	33	0	0	0
RFC4	3	0	0	77	0	31	0	0	0
RFC5	3	0	0	3	0	1	0	0	0
RFESD	62	0	1	245	3	116	0	0	0
RFFL	37	0	0	23	0	25	0	0	0
RFLNA	0	0	0	0	0	0	0	0	0
RFLNB	0	0	0	2	0	4	0	0	0
RFNG	0	0	0	0	0	0	0	0	0
RFT1	0	0	0	10	0	1	0	0	0
RFTN1	19	0	0	73	1	81	0	0	0
RFTN2	0	0	0	0	0	0	0	0	0
RFWD2	2	0	0	16	0	29	0	0	0
RFWD3	23	0	0	23	0	57	0	0	0
RFX1	2	0	0	5	0	4	0	0	0
RFX2	0	0	1	2	0	2	0	0	0
RFX3	0	0	0	0	0	0	0	0	0
RFX4	0	0	0	0	0	3	0	0	0
RFX5	0	0	0	3	0	2	0	0	0
RFX6	0	0	0	0	0	0	0	0	0
RFX7	0	0	0	10	0	4	0	0	0
RFX8	0	0	0	7	0	1	0	0	0
RFXANK	0	0	0	4	0	0	0	0	0
RFXAP	0	0	0	0	0	0	0	0	0
RGCC	0	0	0	10	0	0	0	0	0
RGL1	0	0	0	0	0	0	0	0	0
RGL2	0	0	0	0	0	0	0	0	0
RGL3	0	0	0	0	0	0	0	0	0
RGMA	0	0	0	1	0	0	0	0	0
RGMB	0	0	0	21	0	61	0	0	0
RGN	0	0	0	0	0	0	0	0	0
RGP1	0	0	0	0	0	0	0	0	0
RGR	0	0	0	0	0	0	0	0	0
RGS1	0	0	0	0	0	0	0	0	0
RGS10	0	0	0	4	0	0	0	0	0
RGS11	0	0	0	0	0	0	0	0	0
RGS12	0	0	0	4	1	1	0	0	0
RGS13	0	0	0	0	0	0	0	0	0
RGS14	0	0	0	0	0	0	0	0	0
RGS16	37	0	0	0	0	6	0	0	0
RGS17	0	0	0	0	0	0	0	0	0
RGS18	0	0	0	3	0	0	0	0	0
RGS19	0	0	0	0	3	1	0	0	0
RGS2	191	0	3	447	3	371	1	1	0
RGS20	0	0	0	0	0	0	0	0	0
RGS21	0	0	0	0	0	0	0	0	0
RGS22	3	0	0	4	0	0	0	0	0
RGS3	0	0	0	0	0	0	0	0	0
RGS4	0	0	0	0	0	0	0	0	0
RGS5	0	0	0	0	0	0	0	0	0
RGS6	0	0	0	9	0	0	0	0	0
RGS7	0	0	0	2	0	0	0	0	0
RGS7BP	0	0	0	0	0	0	0	0	0
RGS8	0	0	0	0	0	0	0	0	0
RGS9	0	0	0	0	0	0	0	0	0
RGS9BP	0	0	0	0	0	0	0	0	0
RGSL1	0	0	0	0	0	0	0	0	0
RHAG	0	0	0	0	0	0	0	0	0
RHBDD1	3	0	0	22	0	23	0	0	0
RHBDD2	0	0	0	5	0	6	0	0	0
RHBDD3	3	0	0	3	0	0	0	0	0
RHBDF1	0	0	0	0	0	0	0	0	0
RHBDF2	7	0	0	9	1	16	0	0	0
RHBDL1	0	0	0	0	0	0	0	0	0
RHBDL2	0	0	0	3	0	0	0	0	0
RHBDL3	0	0	0	0	0	0	0	0	0
RHBG	0	0	0	0	0	0	0	0	0
RHCG	0	0	0	0	0	0	0	0	0
RHEB	65	0	0	258	4	87	0	2	0
RHEBL1	3	0	0	30	0	11	0	0	0
RHNO1	1	0	0	28	0	8	0	0	0
RHO	0	0	0	0	0	0	0	0	0
ENSMFAG00000003557_RHOA	0	0	0	15	0	6	0	0	0
ENSMFAG00000036093_RHOA	14	0	0	216	1	123	0	0	0
RHOB	0	0	0	0	0	0	0	0	0
RHOBTB1	0	0	0	0	0	0	0	0	0
RHOBTB2	0	0	0	0	0	3	0	0	0
RHOBTB3	26	0	0	56	0	30	0	0	0
RHOD	0	0	0	0	0	0	0	0	0
RHOF	2	0	0	2	0	1	0	0	0
RHOG	0	0	0	1	0	2	0	0	0
RHOH	0	0	0	10	0	2	0	0	0
RHOJ	0	0	0	0	0	0	0	0	0
RHOQ	0	0	0	1	0	2	0	0	0
RHOT1	8	0	0	13	0	23	0	0	0
RHOT2	0	0	0	0	0	0	0	0	0
RHOU	0	0	0	0	0	0	0	0	0
RHOV	0	0	0	1	0	0	0	0	0
RHOXF1	0	0	0	0	0	0	0	0	0
RHPN1	0	0	0	0	0	0	0	0	0
RHPN2	3	0	0	13	0	0	0	0	0
RIBC1	0	0	0	53	0	9	0	0	0
RIBC2	6	0	0	13	0	4	0	0	0
RIC1	0	0	0	1	0	7	0	0	0
RIC3	0	0	0	3	0	0	0	0	0
RIC8A	0	0	0	1	0	0	0	0	0
RIC8B	0	0	0	3	0	5	0	0	0
RICTOR	10	0	0	37	0	27	0	0	0
RIDA	0	0	0	42	0	22	0	2	0
RIF1	102	0	0	162	1	250	0	1	0
RIIAD1	2	0	0	27	0	23	0	0	0
RILP	0	0	0	0	0	0	0	0	0
RILPL1	0	0	0	3	0	2	0	0	0
RILPL2	0	0	0	1	0	0	0	0	0
RIMBP2	3	0	0	232	0	80	0	0	0
RIMKLA	2	0	0	97	0	66	0	0	0
RIMS1	0	0	0	6	0	5	0	0	0
RIMS2	0	0	0	2	0	0	0	0	0
RIMS4	0	0	0	0	0	0	0	0	0
RIN1	0	0	1	34	1	24	0	0	0
RIN2	0	0	0	1	0	0	0	0	0
RIN3	0	0	0	44	0	18	0	0	0
RING1	0	0	0	12	0	1	0	0	0
RINL	0	0	0	0	0	0	0	0	0
RINT1	2	0	0	17	0	23	0	0	0
RIOK1	108	0	1	198	0	67	0	0	0
RIOK2	109	0	0	104	0	74	0	0	0
RIOK3	12	0	0	18	0	9	0	0	0
RIOX1	0	0	0	0	0	1	0	0	0
RIOX2	10	0	0	153	0	71	0	1	0
RIPK1	0	0	0	7	0	8	0	0	0
RIPK2	0	0	0	6	0	9	0	0	0
RIPK3	0	0	0	0	0	0	0	0	0
RIPK4	0	0	0	0	0	5	0	0	0
RIPOR1	0	0	0	2	0	2	0	0	0
RIPOR2	6	0	0	59	1	72	0	0	0
RIPOR3	2	0	0	40	0	30	0	0	0
RIPPLY1	0	0	0	0	0	0	0	0	0
RIPPLY2	0	0	0	0	0	0	0	0	0
RIPPLY3	0	0	0	0	0	0	0	0	0
RIT1	0	0	0	0	0	0	0	0	0
RIT2	27	0	0	62	0	44	0	0	0
RITA1	0	0	0	0	0	4	0	0	0
RLBP1	0	0	0	0	0	0	0	0	0
RLF	59	1	1	111	1	68	0	0	0
RLIM	0	0	0	1	0	7	0	0	0
RLN2	0	0	0	11	0	0	0	0	0
RLN3	0	0	0	0	0	0	0	0	0
RMDN1	9	0	0	355	0	115	0	0	0
RMDN2	14	0	0	157	0	74	0	0	0
RMDN3	2	0	0	36	1	48	0	0	0
RMI1	0	0	0	15	0	6	0	0	0
RMI2	0	0	0	4	0	0	0	0	0
RMND1	3	0	0	37	0	22	0	0	0
RMND5A	36	0	0	35	1	79	0	0	0
RMND5B	0	0	0	1	0	5	0	0	0
RNASE4	0	0	0	0	0	0	0	0	0
RNASE6	0	0	0	0	0	0	0	0	0
RNASE9	0	0	0	0	0	0	0	0	0
RNASEH2A	0	0	0	54	0	10	0	0	0
RNASEL	0	0	0	0	0	0	0	0	0
RNASET2	4	0	0	223	3	59	0	0	0
RND1	0	0	0	0	0	0	0	0	0
RND2	4	0	0	0	0	0	0	0	0
RND3	0	0	0	0	0	0	0	0	0
RNF10	38	0	0	50	0	48	0	0	0
RNF103	0	0	0	0	0	0	0	0	0
RNF11	7	0	0	4	1	40	0	0	0
RNF111	37	0	0	82	0	91	0	0	0
RNF112	0	0	0	0	0	0	0	0	0
RNF113A	1	0	0	66	0	54	0	0	0
RNF114	4	0	0	198	4	74	0	0	0
RNF115	8	0	0	25	0	29	0	0	0
